,c.0.0362379807692308..0.0362379807692308..0.0724759615384615..,c.0..0.177333333333333..0.231333333333333..0.046..0.123666666666667..,c.0.2..0.286794871794872..0.286794871794872..0.0774725274725275..,c.0.2..0.2..0.371071428571429..0.3..0.3..0.365..0.0642857142857143..,c.0.132638888888889..0.204722222222222..0.336111111111111..0.304166666666667..,c.0.0864734299516908..0.0432367149758454..0.1..0.2..0.116649413388544..,c.0.0612585034013605..0.218758503401361..0.261258503401361..0.0612585034013605..,c.0.249347517730496..0.156851063829787..0.320531914893617..0.315595744680851..,c.0.194488539898132..0.291438879456706..0.326634125636672..0.335108234295416..,c.0.163603156049094..0.132904734073641..0.219301578024547..0.163603156049094..,c.0.132083696599826..0.178775834658188..0.1448176829581..0.1448176829581..,c.0.227114898989899..0.155902777777778..0.269318181818182..0.22522095959596..,c.0.1..0.152473227944926..0.0524732279449261..0.104946455889852..,c.0.0467261904761905..0.093452380952381..0.093452380952381..0.093452380952381..,c.0.06875..0.0668604651162791..0.166860465116279..0.0691331923890063..,c.0.174650512581547..0.225980506368437..0.246633271202237..0.228648260329295..,c.0.1..0.221510297482838..0.147826086956522..0.121510297482838..,c.0..0.11063122923588..0.15531561461794..0.225664451827243..0.225664451827243..,c.0.183333333333333..0.124735772357724..0..0.0539024390243903..,c.0.0798986486486487..0.144425675675676..0.182432432432432..0.144425675675676..,c.0..0..0..0..0..0.1..0..0..0.157142857142857.,c.0.362634555738004..0.0704365079365079..0.163827312534209..0.181547619047619..,c.0..0..0.18577648766328..0.0928882438316401..0.04644412191582..,c.0.254603174603175..0.278571428571429..0.267460317460317..0.257142857142857..
1,0.0362379807692308,0,0.2,0.2,0.132638888888889,0.0864734299516908,0.0612585034013605,0.249347517730496,0.194488539898132,0.163603156049094,0.132083696599826,0.227114898989899,0.1,0.0467261904761905,0.06875,0.174650512581547,0.1,0,0.183333333333333,0.0798986486486487,0,0.362634555738004,0,0.254603174603175
2,0.0362379807692308,0.177333333333333,0.286794871794872,0.2,0.204722222222222,0.0432367149758454,0.218758503401361,0.156851063829787,0.291438879456706,0.132904734073641,0.178775834658188,0.155902777777778,0.152473227944926,0.093452380952381,0.0668604651162791,0.225980506368437,0.221510297482838,0.11063122923588,0.124735772357724,0.144425675675676,0,0.0704365079365079,0,0.278571428571429
3,0.0724759615384615,0.231333333333333,0.286794871794872,0.371071428571429,0.336111111111111,0.1,0.261258503401361,0.320531914893617,0.326634125636672,0.219301578024547,0.1448176829581,0.269318181818182,0.0524732279449261,0.093452380952381,0.166860465116279,0.246633271202237,0.147826086956522,0.15531561461794,0,0.182432432432432,0,0.163827312534209,0.18577648766328,0.267460317460317
4,0.1,0.046,0.0774725274725275,0.3,0.304166666666667,0.2,0.0612585034013605,0.315595744680851,0.335108234295416,0.163603156049094,0.1448176829581,0.22522095959596,0.104946455889852,0.093452380952381,0.0691331923890063,0.228648260329295,0.121510297482838,0.225664451827243,0.0539024390243903,0.144425675675676,0,0.181547619047619,0.0928882438316401,0.257142857142857
5,0.0362379807692308,0.123666666666667,0.125238095238095,0.3,0.164583333333333,0.116649413388544,0.1575,0.256851063829787,0.147856536502547,0.177206312098188,0.1628160418483,0.0559027777777778,0.1,0.0467261904761905,0.2,0.253997747747748,0.0956521739130435,0.225664451827243,0,0.1,0,0.271898376208721,0.04644412191582,0.268888888888889
6,0.108713942307692,0.177333333333333,0.287326007326007,0.365,0.336111111111111,0.229710144927536,0.271275510204082,0.363049645390071,0.4,0.221507890122735,0.229324580747731,0.407954545454545,0.2,0.176488095238095,0.335993657505285,0.225980506368437,0.167391304347826,0.306644518272425,0.15390243902439,0.258277027027027,0.1,0.073015873015873,0.1,0.151746031746032
7,0,0.131333333333333,0.162619047619048,0.0642857142857143,0.143611111111111,0.0864734299516908,0,0.0568510638297872,0.273266129032258,0,0.1,0.238636363636364,0.0524732279449261,0.14672619047619,0.16875,0.1,0.143478260869565,0.221262458471761,0.262093495934959,0.2,0,0.17850757161102,0.1,0.157142857142857
8,0.0362379807692308,0.131333333333333,0.162619047619048,0.328571428571429,0.175555555555556,0.0864734299516908,0.271275510204082,0.1,0.316935483870968,0.044301578024547,0.1,0.211805555555556,0.152473227944926,0.093452380952381,0.220084566596194,0.182646008077043,0.28695652173913,0.336295681063123,0.321229674796748,0,0,0.143452380952381,0,0.244285714285714
9,0.0724759615384615,0.231333333333333,0.29503663003663,0.1,0.164583333333333,0.129710144927536,0.145,0.191716312056738,0.235108234295416,0.044301578024547,0.132083696599826,0.255902777777778,0.1,0.193452380952381,0.205126849894292,0.377949285492389,0.195652173913043,0.225664451827243,0,0.1,0.157142857142857,0.0704365079365079,0.05,0.1
